"id","date","user","pc","activity"
"{T2P6-V9WL20PB-4593WAMQ}","01/02/2010 12:58:42","CGA3273","PC-9160","Logon"
"{Y4L4-T2OQ64CP-9615QIQS}","01/02/2010 12:59:16","GSD3918","PC-3768","Logon"
"{K8T7-V2NH13IG-0435MVNF}","01/02/2010 13:01:05","NKM2646","PC-5550","Logon"
"{E1N0-X0UA78HH-6251DZIE}","01/02/2010 13:02:03","MDW0345","PC-3171","Logon"
"{B0T9-K3LQ03ZM-9014COQM}","01/02/2010 13:03:30","CHA3575","PC-3992","Logon"
"{S8C0-H0GR35YN-4704BNUL}","01/02/2010 13:04:54","OCR0684","PC-3903","Logon"
"{I2Q0-I4DN86EE-0696PWIL}","01/02/2010 13:09:43","UWC1584","PC-3101","Logon"
"{F6M2-V1FF61NS-2943ILCR}","01/02/2010 13:11:05","JPH1910","PC-3778","Logon"
"{C9K7-U3HS18KU-2873SNRV}","01/02/2010 13:15:20","RRD0203","PC-5217","Logon"
"{O8W6-R2ES95LN-2928YHLM}","01/02/2010 13:17:36","KMC1083","PC-4695","Logon"
"{S1J7-P7JH85OR-9621SKIW}","01/02/2010 13:19:03","KCR0558","PC-5090","Logon"
"{N0V9-D6OV44SE-4347CDAK}","01/02/2010 13:19:22","XSN2639","PC-0693","Logon"
"{I7L2-X8MN25GV-4413JNRM}","01/02/2010 13:21:16","HEP3784","PC-8147","Logon"
"{D3X6-T4JS40JJ-9248DIUO}","01/02/2010 13:23:42","TRH1062","PC-3134","Logon"
"{N8D5-F2KB06TY-6552TWUK}","01/02/2010 13:28:35","MTC2073","PC-0328","Logon"
"{R5Y1-H3HN58NC-0970BULH}","01/02/2010 13:30:12","MUH3313","PC-5147","Logon"
"{P9B3-H8XP09NI-8366RCQV}","01/02/2010 13:37:14","AOP1733","PC-8784","Logon"
"{P2B7-G5JP68LO-3252KFTZ}","01/02/2010 13:37:22","NRB3685","PC-0207","Logon"
"{N3D8-Z4AY75IR-2317FRTU}","01/02/2010 13:40:22","MJH0833","PC-4853","Logon"
"{N3G4-V1ER86QI-2303FVIR}","01/02/2010 13:40:38","CKH2321","PC-9673","Logon"
"{K4T0-K6SQ40GY-6204HIEK}","01/02/2010 13:41:15","ZJK3088","PC-6780","Logon"
"{K1H8-F3JP61RI-2909GONC}","01/02/2010 13:41:49","APM1561","PC-2650","Logon"
"{R8W1-O6ST17OK-9111NVLV}","01/02/2010 13:46:19","RSR3893","PC-9687","Logon"
"{J1X4-X5CB29FU-9260NKUD}","01/02/2010 13:46:37","AOC1105","PC-2535","Logon"
"{R5M1-O2OC37EV-2494WRAU}","01/02/2010 13:48:48","QKS1047","PC-7265","Logon"
"{L0D3-D7ZR37MU-3021YSXG}","01/02/2010 13:53:00","GJH3668","PC-3289","Logoff"
"{P6R2-A6IX17TF-6643VULP}","01/02/2010 13:54:30","OCR0684","PC-3903","Logoff"
"{F5L0-N9UN62WZ-3894HMDD}","01/02/2010 14:01:32","DSH0923","PC-3979","Logon"
"{J9U7-P4TC76IV-3903SLRQ}","01/02/2010 14:02:48","LOM3325","PC-7189","Logon"
"{P6W5-Z6NP31DV-0715UAGY}","01/02/2010 14:08:00","AKC0847","PC-3176","Logoff"
"{F9W5-K3XH80DD-8719USUO}","01/02/2010 14:10:00","KKF0303","PC-3082","Logoff"
"{P4H2-K1NP51VJ-8570LNUK}","01/02/2010 14:16:14","BLV3746","PC-9213","Logon"
"{V3P9-U0XQ28TK-6908IHXN}","01/02/2010 14:16:16","PKW0780","PC-0208","Logon"
"{R4I7-Z6RK80TM-5816AUDQ}","01/02/2010 14:25:56","RLM3469","PC-8826","Logon"
"{L0A7-G2MZ06HB-1296ZMOP}","01/02/2010 14:30:00","JMB0141","PC-0100","Logoff"
"{N3V2-B4KN38KL-2092XMHA}","01/02/2010 14:35:00","NDD0597","PC-7588","Logoff"
"{I9Y8-Z8RS59XO-4339HDWU}","01/02/2010 14:37:48","DSH0923","PC-3979","Logoff"
"{O9Y8-W4IZ00NX-4318LOZJ}","01/02/2010 14:39:44","ALH3845","PC-5066","Logon"
"{X3M1-U4SU14MD-2275ZCYP}","01/02/2010 14:41:29","JSS2380","PC-8356","Logon"
"{E2G5-V8IN51TB-8974MFGQ}","01/02/2010 14:44:55","CAM3092","PC-6503","Logon"
"{A2O1-I7EZ24IX-1404AJUH}","01/02/2010 14:45:00","AMC3071","PC-0993","Logoff"
"{H6O7-D7DE35NR-6790OBEP}","01/02/2010 14:46:40","TJP2213","PC-5731","Logon"
"{A6W6-N2PB14RS-4922WEBI}","01/02/2010 14:49:00","AJF3082","PC-9382","Logoff"
"{Y0E9-C7JE32LW-9741EDWU}","01/02/2010 14:50:22","HMF3055","PC-0381","Logon"
"{D6S8-T4OM01RR-9759JYFY}","01/02/2010 14:52:00","QJL0818","PC-0337","Logoff"
"{T1M3-O2CS78UE-2855GVCE}","01/02/2010 14:52:01","HMF3055","PC-0381","Logoff"
"{C7Z9-N4EP61RO-4841XWLW}","01/02/2010 15:00:07","LOM3325","PC-7189","Logoff"
"{E7M8-F9NI64CK-1310EOWT}","01/02/2010 15:01:00","IML0430","PC-5547","Logoff"
"{U4A7-X2WJ66BJ-2945CFUH}","01/02/2010 15:03:00","KDS1750","PC-1539","Logoff"
"{U3L3-K4OX61XB-9800MVQR}","01/02/2010 15:04:00","SIH1756","PC-0888","Logoff"
"{I1Y9-V2NB72HW-1307RGPM}","01/02/2010 15:04:52","LFG2216","PC-8623","Logon"
"{T0D7-C2EN47GB-1372KAQR}","01/02/2010 15:07:00","RTR1463","PC-8503","Logoff"
"{G5D8-P8LQ19EY-6508WOJE}","01/02/2010 15:08:00","SBB1748","PC-3684","Logoff"
"{C1B9-M2RU37SV-9917BMVY}","01/02/2010 15:10:13","AKR3449","PC-5120","Logon"
"{Y0G2-L4MB33RG-7262LQVR}","01/02/2010 15:16:53","KRF0163","PC-8093","Logon"
"{Z5E2-I3IM18WW-5717HHFI}","01/02/2010 15:19:00","RSR3893","PC-9687","Logoff"
"{V6Y5-Q0SR15AA-7351RNIJ}","01/02/2010 15:19:08","DPB0696","PC-9627","Logon"
"{L8S0-N5TX03QN-9795SYZP}","01/02/2010 15:21:00","BJB3329","PC-2009","Logoff"
"{X1U7-E8UE20JQ-2433RZRO}","01/02/2010 15:23:22","KRF0163","PC-8093","Logoff"
"{J9H1-A8NH94XQ-9810LJIL}","01/02/2010 15:26:00","LOM3325","PC-9876","Logoff"
"{F0F5-I2MM77RM-1919XLDR}","01/02/2010 15:26:00","NFH1918","PC-3807","Logoff"
"{T7L3-I0XQ17NC-9799VBID}","01/02/2010 15:30:00","LFR2971","PC-4611","Logoff"
"{M7E9-H6CQ87ST-5542VROS}","01/02/2010 15:31:00","XCV2197","PC-7622","Logoff"
"{B8H6-Y9WT41WL-9116EHQY}","01/02/2010 15:32:00","HCR1976","PC-7964","Logoff"
"{O4R9-I7AD04TG-0728IAWL}","01/02/2010 15:34:00","HKG1858","PC-5235","Logoff"
"{I6U8-I0KD84JI-6329ZPIS}","01/02/2010 15:34:12","DPB0696","PC-9627","Logoff"
"{J9D5-V8DI56DF-8581IDUZ}","01/02/2010 15:39:00","JJF3233","PC-5293","Logoff"
"{N4M4-I4SK73HD-2842KREC}","01/02/2010 15:40:26","AKR3449","PC-5120","Logoff"
"{G2Z8-A5BX28ST-8873XIRM}","01/02/2010 15:42:10","FOG0204","PC-7340","Logon"
"{Q6J7-G0GH26UX-6227BYKF}","01/02/2010 15:46:00","MKW2105","PC-8771","Logoff"
"{Q0O3-Y1PF70NS-6752SJDE}","01/02/2010 15:46:00","RTR3146","PC-1124","Logoff"
"{R2A2-S3SH97BQ-6088NKYS}","01/02/2010 15:46:00","SBD2077","PC-1627","Logoff"
"{K2F7-Z7XU07GO-0926ONHX}","01/02/2010 15:48:00","JKH3990","PC-4939","Logoff"
"{L3J1-C1HW33WS-9898SKIP}","01/02/2010 15:51:00","EEC3140","PC-8416","Logoff"
"{O8J5-L6UW04MT-9519THVU}","01/02/2010 15:51:00","SCF2666","PC-3577","Logoff"
"{N9A6-Z3VO47HG-4553JUIC}","01/02/2010 15:52:00","ORL3995","PC-6988","Logoff"
"{Q0M1-S7LC49ZQ-3905VMVR}","01/02/2010 15:53:00","HFB0003","PC-0124","Logoff"
"{F5N9-S7ZG02YP-1222IPQD}","01/02/2010 15:53:00","RTP2435","PC-2362","Logoff"
"{C0P2-T2IU26PZ-4004VDWX}","01/02/2010 15:57:00","TDC2670","PC-5264","Logoff"
"{R5Z1-Z8QB37XY-4044LOPQ}","01/02/2010 15:58:00","MTC2073","PC-0328","Logoff"
"{W0U2-U2DQ10RM-8848DJGA}","01/02/2010 16:00:00","PMC1675","PC-4516","Logoff"
"{A7O7-L2IP04DF-5101COHF}","01/02/2010 16:01:00","UWC1584","PC-3101","Logoff"
"{G4J5-Z6RS34NZ-0501WKEJ}","01/02/2010 16:03:00","VDD1357","PC-8505","Logoff"
"{T0K5-O4IB60VK-8516XASS}","01/02/2010 16:06:55","FOG0204","PC-7340","Logoff"
"{W4J5-C9QK21YH-3015PPYB}","01/02/2010 16:07:00","CTL1598","PC-7376","Logoff"
"{P5G2-I2IF38BH-7855OTVV}","01/02/2010 16:07:00","DGB2996","PC-8418","Logoff"
"{C2G2-G6OD70WM-8439FFPR}","01/02/2010 16:10:05","JDA2296","PC-6652","Logon"
"{G3K3-H7CL83AW-4638PSWN}","01/02/2010 16:12:00","DPB0696","PC-8931","Logoff"
"{Y2F6-T0JF76KI-1227JWZD}","01/02/2010 16:12:00","ECK0070","PC-9955","Logoff"
"{T5K9-E3LU56JK-1906MKEJ}","01/02/2010 16:12:00","TBW0692","PC-4535","Logoff"
"{E0A9-P8WP30UY-4422BHLJ}","01/02/2010 16:13:00","OCR0684","PC-5953","Logoff"
"{R7C7-L3VS70HM-6756BVKS}","01/02/2010 16:14:00","KAR1594","PC-1773","Logoff"
"{A9S0-A3RX75TO-3472JKDL}","01/02/2010 16:15:00","BMH0872","PC-8654","Logoff"
"{P2K9-H1CN66SN-1476YJXL}","01/02/2010 16:15:00","HMF3055","PC-2467","Logoff"
"{I6B6-D1CD10EL-9255CGYO}","01/02/2010 16:15:14","CGA3273","PC-4979","Logon"
"{G4J3-Q0PW48ZE-7678UBYD}","01/02/2010 16:17:00","CHS0881","PC-9373","Logoff"
"{U1F5-R8TT37XA-4602HUGQ}","01/02/2010 16:19:00","QJB0682","PC-5793","Logoff"
"{C8N3-C2GO00VO-7703XACO}","01/02/2010 16:26:00","HEP3784","PC-8147","Logoff"
"{U0Q0-N8EJ31RA-9964GTSK}","01/02/2010 16:26:25","CGA3273","PC-4979","Logoff"
"{M5N0-R5LL56NP-0384SDSN}","01/02/2010 16:26:46","RTP2435","PC-7642","Logon"
"{G4C8-J8YR31IH-0826UQNZ}","01/02/2010 16:28:00","VCB0339","PC-4966","Logoff"
"{T2O8-J6ZT10VA-3663CQGI}","01/02/2010 16:30:00","JBJ2032","PC-4816","Logoff"
"{K3Y7-G5RR68PM-5549MORE}","01/02/2010 16:32:00","IFG0414","PC-5569","Logoff"
"{L9F9-C1MB17QW-8571ZXRL}","01/02/2010 16:32:00","RRD0203","PC-5217","Logoff"
"{B0T6-B4ZG78VX-8810XIMG}","01/02/2010 16:33:00","AKR3449","PC-7462","Logoff"
"{D1U5-J4MT83TD-6960ZSHS}","01/02/2010 16:33:00","GPA1199","PC-5593","Logoff"
"{F5P7-Y0FR05MB-1318XGIB}","01/02/2010 16:34:00","RLM3469","PC-8826","Logoff"
"{W3M0-Q8KK84DI-5859XDAF}","01/02/2010 16:36:00","PAS3463","PC-4890","Logoff"
"{F4U4-Y1TU90TM-0103KVIJ}","01/02/2010 16:38:00","MOD0948","PC-3164","Logoff"
"{P8X3-I2VY33DP-6837PSFJ}","01/02/2010 16:39:00","LSB1774","PC-7072","Logoff"
"{Z7K6-F3MF97WK-5628XNXA}","01/02/2010 16:40:00","FOG0204","PC-3042","Logoff"
"{F4M1-A8NH97UZ-5583FYZI}","01/02/2010 16:42:00","HCM3452","PC-5109","Logoff"
"{H2W2-P7HK52TI-8911JRGA}","01/02/2010 16:42:00","RMH3611","PC-8071","Logoff"
"{D1Y8-O5TO29NT-6346MODO}","01/02/2010 16:44:00","DGS0525","PC-5172","Logoff"
"{G1Q4-E7WW11QV-7631GNJX}","01/02/2010 16:45:00","BGW0916","PC-1740","Logoff"
"{H7H8-H9FL87MD-5720LGFP}","01/02/2010 16:45:00","CGA3273","PC-9160","Logoff"
"{L2T6-H2ET39FO-6734HTWY}","01/02/2010 16:45:00","RSB1940","PC-2297","Logoff"
"{M9S6-P2MI69KJ-7888DDDS}","01/02/2010 16:45:00","XSN2639","PC-0693","Logoff"
"{Y8R8-I0CO00BR-6222YPUT}","01/02/2010 16:46:03","RTP2435","PC-7642","Logoff"
"{C5G5-Q4NX80CA-3108SVKD}","01/02/2010 16:47:00","MAR1422","PC-1050","Logoff"
"{Q6Q9-L2SR86PA-0269OMIY}","01/02/2010 16:47:00","ZCH2757","PC-6717","Logoff"
"{O6D6-M1KF74RR-7295GJYT}","01/02/2010 16:47:24","BZD3640","PC-5963","Logon"
"{V3R9-C1OQ32XU-3410OABH}","01/02/2010 16:49:00","HBN0384","PC-9145","Logoff"
"{A9N9-T3KY17SU-7773VMFH}","01/02/2010 16:50:00","PRW1467","PC-1163","Logoff"
"{L3M8-O3FX17BZ-8020WERZ}","01/02/2010 16:51:00","DSH0923","PC-8009","Logoff"
"{E1N5-M1PY89AT-5616NOHV}","01/02/2010 16:55:00","JCL2626","PC-9929","Logoff"
"{C5N5-T7TJ32IJ-2004MLTO}","01/02/2010 16:55:00","KCR0558","PC-5090","Logoff"
"{O0V7-H6HU43UH-6346JOWM}","01/02/2010 16:56:00","VIW2578","PC-4657","Logoff"
"{C4K5-R4AQ24MS-8608HIXX}","01/02/2010 16:58:00","BCC1427","PC-3729","Logoff"
"{U6W0-Q6IH88WF-7112CXGE}","01/02/2010 16:58:00","NNW0216","PC-0052","Logoff"
"{T0F1-T7BM82HO-1438BQJP}","01/02/2010 16:59:00","WMM1386","PC-1405","Logoff"
"{T8F4-E9HN16FK-7274DZWU}","01/02/2010 17:01:00","TBC1006","PC-0756","Logoff"
"{F9F9-A1EN73DS-0472GSRD}","01/02/2010 17:03:00","SWR1313","PC-0517","Logoff"
"{W9A6-S6GQ98OM-9763HRFS}","01/02/2010 17:04:00","CHA3575","PC-3992","Logoff"
"{R8W7-V0QF66LG-8411VHVY}","01/02/2010 17:04:00","RBS0367","PC-0558","Logoff"
"{L6U4-L8DI14OW-1879WBCD}","01/02/2010 17:08:00","ECH3561","PC-3694","Logoff"
"{O2K3-B9OG71QM-6422GNOJ}","01/02/2010 17:09:00","JUC0510","PC-4040","Logoff"
"{Q3I6-Z7RY91OK-5628HTDJ}","01/02/2010 17:09:00","RFC2472","PC-6013","Logoff"
"{S8A5-N1LA28KI-6807BELM}","01/02/2010 17:09:19","JDA2296","PC-6652","Logoff"
"{Z4Y6-K8DF39KU-4286XYLE}","01/02/2010 17:11:00","CAH0440","PC-7210","Logoff"
"{Q4D5-O5GS29AT-4431URYH}","01/02/2010 17:11:00","TRH1062","PC-3134","Logoff"
"{K5L8-W3KX49WV-5990UUXS}","01/02/2010 17:12:00","DTR1323","PC-4277","Logoff"
"{X6O6-N4YA44DR-9547FRGK}","01/02/2010 17:13:00","CCB3358","PC-1549","Logoff"
"{Y1R5-H9ZM63AX-0783QKGC}","01/02/2010 17:13:00","JPM0438","PC-0813","Logoff"
"{O8M7-Y1RH33UF-5316ZPWC}","01/02/2010 17:15:00","JDA2296","PC-2204","Logoff"
"{R2V6-O4XJ52YD-0403BZII}","01/02/2010 17:15:00","QKS1047","PC-7265","Logoff"
"{I5W6-F8MX59YV-9883YZDM}","01/02/2010 17:16:00","ALH3845","PC-5066","Logoff"
"{C5D5-B0HO24YX-8250WRKW}","01/02/2010 17:18:00","CKG0305","PC-4087","Logoff"
"{I9Y8-Y3NR22MW-5714TGGQ}","01/02/2010 17:18:00","CYR2947","PC-5538","Logoff"
"{A9X6-R6QD18VU-5112QFXC}","01/02/2010 17:19:00","DNR3831","PC-3125","Logoff"
"{U0B6-C9PD00BJ-5392UMEO}","01/02/2010 17:19:00","HES0573","PC-2512","Logoff"
"{T7L4-Y1BY99XC-9449ESJZ}","01/02/2010 17:19:00","RAC2950","PC-0671","Logoff"
"{S0Y6-J7UO80FL-8013CIRT}","01/02/2010 17:21:00","KSI0306","PC-3402","Logoff"
"{B7X2-J9GX23SX-8830OGFP}","01/02/2010 17:21:00","QNB3034","PC-1090","Logoff"
"{E0W8-Q6YE45YZ-0725QMYV}","01/02/2010 17:22:00","GCB0888","PC-3205","Logoff"
"{O4P7-O6EM94TB-2519TEAU}","01/02/2010 17:23:00","BEB2949","PC-1111","Logoff"
"{E2G4-B5JV14ON-7727ZAEE}","01/02/2010 17:23:00","BLF0313","PC-7752","Logoff"
"{L5Z4-D8QC13CI-6102FWJI}","01/02/2010 17:23:00","GSR0629","PC-9900","Logoff"
"{I6B2-C7KD90BY-8947PJYQ}","01/02/2010 17:23:00","MJH0833","PC-4853","Logoff"
"{U9O2-H1SG21QC-4705AILF}","01/02/2010 17:24:00","KRF0163","PC-3220","Logoff"
"{S1G1-Y0BX09YY-3779CACB}","01/02/2010 17:26:00","PKW0780","PC-0208","Logoff"
"{T2Y3-O3LY98OB-2611KBYF}","01/02/2010 17:27:00","ACO0902","PC-7684","Logoff"
"{G7D5-A9NE76KX-2151IIGY}","01/02/2010 17:27:00","CIB1224","PC-1390","Logoff"
"{H9X0-I4KK38UY-5025NVFU}","01/02/2010 17:27:00","GSD3918","PC-3768","Logoff"
"{G3H1-Y7RP13RM-5912LRXO}","01/02/2010 17:28:00","GEW0899","PC-9921","Logoff"
"{E9H0-O4BX15GC-4409WHRK}","01/02/2010 17:28:00","MDW0345","PC-3171","Logoff"
"{Y1H8-W3NT67EZ-4300FZNV}","01/02/2010 17:28:00","MKH0627","PC-2291","Logoff"
"{A7T2-D8UK81RV-4028PMFQ}","01/02/2010 17:29:00","DTR3804","PC-1960","Logoff"
"{O2M2-C2EK15GX-0029GSRH}","01/02/2010 17:29:00","VXR0344","PC-4646","Logoff"
"{Y8Y7-X4GW55EV-1045EIHE}","01/02/2010 17:30:00","KMC1083","PC-4695","Logoff"
"{O0B1-Z4QG19HZ-0281AELX}","01/02/2010 17:31:00","NLF3491","PC-7559","Logoff"
"{V9D1-V5TV79GT-2013TNXP}","01/02/2010 17:32:29","BZD3640","PC-5963","Logoff"
"{E0Y9-T4FC22VK-8335GPHF}","01/02/2010 17:34:00","MCJ0755","PC-8294","Logoff"
"{N2G9-K8LD31CP-8703VVWJ}","01/02/2010 17:34:00","NMR3225","PC-3194","Logoff"
"{W1K2-H6RG68ZF-3169LHAJ}","01/02/2010 17:37:00","AMC2891","PC-4288","Logoff"
"{A1M4-M1PZ12UX-9166ODLP}","01/02/2010 17:38:00","MWD2703","PC-8794","Logoff"
"{P6Z2-T7FE31PC-1349EPKE}","01/02/2010 17:41:03","JPH1910","PC-4066","Logon"
"{F7B3-Q8XD94OW-4601PGXS}","01/02/2010 17:42:00","CLW2894","PC-4639","Logoff"
"{W7I9-V2BW87UJ-7003ZWJG}","01/02/2010 17:45:00","ASW3498","PC-6355","Logoff"
"{F2W6-K8WL94AD-3440ZNOV}","01/02/2010 17:46:00","NWA2413","PC-0000","Logoff"
"{M8V4-N4VF90LX-9655EPKZ}","01/02/2010 17:49:00","GJC1333","PC-1553","Logoff"
"{D4O0-Y4CD03KT-0602WOMJ}","01/02/2010 17:51:00","HDP2645","PC-9155","Logoff"
"{J5U3-X7IZ26PQ-0252WUBZ}","01/02/2010 17:51:00","NJM2246","PC-1208","Logoff"
"{C7U7-X2NA94ZK-7336SXGV}","01/02/2010 17:54:00","NKM2646","PC-5550","Logoff"
"{M3G2-D0MH73DA-9852EAHH}","01/02/2010 17:55:00","RTP2435","PC-9581","Logon"
"{Z5M4-F9VI06TP-9163SCDT}","01/02/2010 17:56:00","IJO2659","PC-9331","Logoff"
"{I3C4-S3EM55GL-3604EVJQ}","01/02/2010 17:57:00","JJH1334","PC-3020","Logoff"
"{K4R5-K3BM63RU-9140YRXB}","01/02/2010 17:57:01","JPH1910","PC-4066","Logoff"
"{S5Z8-U9GX81BC-0075JXAO}","01/02/2010 17:58:00","KKP1329","PC-5132","Logoff"
"{S3T2-T4ZV38VF-6700ATQN}","01/02/2010 17:58:34","RTP2435","PC-9581","Logoff"
"{H8H2-T5OE29TN-4691VYZM}","01/02/2010 18:01:00","KDH1302","PC-9081","Logoff"
"{H4P3-C7IK06TL-1511NRDI}","01/02/2010 18:02:00","FOH3956","PC-3544","Logoff"
"{L5E8-O0SD15QK-8897ONZV}","01/02/2010 18:02:00","RHS2539","PC-4484","Logoff"
"{P0D0-A0JI67TZ-1508FDVO}","01/02/2010 18:02:00","RJG3314","PC-4882","Logoff"
"{U3H0-Q4MH22JV-7298VCEO}","01/02/2010 18:03:00","CTH1005","PC-6458","Logoff"
"{B8K1-A7SG18LA-0033ZGBL}","01/02/2010 18:04:00","CKH2321","PC-9673","Logoff"
"{E7B8-O0BG06WS-4356PCMN}","01/02/2010 18:04:00","RGB1235","PC-0496","Logoff"
"{W7T4-F2TB09EF-0120ONYY}","01/02/2010 18:04:00","ZJK3088","PC-6780","Logoff"
"{U3M1-V2AD50HG-0443IUQS}","01/02/2010 18:05:00","NRB3685","PC-0207","Logoff"
"{C7X3-W0SG89YV-7414QADM}","01/02/2010 18:06:00","AYA0285","PC-5225","Logoff"
"{P1E2-F3GC34MG-2014XDUF}","01/02/2010 18:09:00","ALB3119","PC-0506","Logoff"
"{V7W9-S1RP64QL-5751SCLR}","01/02/2010 18:09:00","ERW2323","PC-9338","Logoff"
"{Q5V7-R0CN47ZJ-0610YQRN}","01/02/2010 18:10:00","CJK0241","PC-0881","Logoff"
"{M5T5-W0JY64DA-0510OQYK}","01/02/2010 18:11:00","APM1561","PC-2650","Logoff"
"{R9G9-B8OY14PK-1701UWWO}","01/02/2010 18:11:00","TOB1284","PC-8139","Logoff"
"{T7I6-R8XE31ZV-0024SLSL}","01/02/2010 18:12:00","BVM3737","PC-4283","Logoff"
"{C3M1-Y4VM95DI-7475INKN}","01/02/2010 18:12:00","MUH3313","PC-5147","Logoff"
"{M3Y0-G3QN80AT-4505CIMN}","01/02/2010 18:13:00","HCB3101","PC-4319","Logoff"
"{I8D4-I1NE54JB-4730VWGW}","01/02/2010 18:14:00","CAM3092","PC-6503","Logoff"
"{G6C4-E6LV16LB-1293HTJS}","01/02/2010 18:15:00","PWE1562","PC-5650","Logoff"
"{K7O8-T7ML59QR-2087JEZU}","01/02/2010 18:19:00","GCM1217","PC-9728","Logoff"
"{C1A6-M8VM06DU-1135WHCC}","01/02/2010 18:20:00","HDM3182","PC-6969","Logoff"
"{T7C0-U3WF81OK-1667OESN}","01/02/2010 18:21:00","LFG2216","PC-8623","Logoff"
"{C0W7-R3HI24JH-4581RYPY}","01/02/2010 18:21:00","MRP2821","PC-5868","Logoff"
"{P7Z4-T7CD12BP-5917UGWI}","01/02/2010 18:22:00","NAB2810","PC-7424","Logoff"
"{B2T4-M5QC49LX-1213TNIT}","01/02/2010 18:24:00","JAR2800","PC-3555","Logoff"
"{H7K3-O4NP95JI-1571IWMG}","01/02/2010 18:25:00","CHS2823","PC-2766","Logoff"
"{W2D0-K0VH31JS-9202ZOHB}","01/02/2010 18:26:00","UMH3185","PC-2027","Logoff"
"{B0I6-P3OO04HF-4975WZBB}","01/02/2010 18:28:00","JSS2380","PC-8356","Logoff"
"{C1Q9-Z5NZ97FC-7388OSQQ}","01/02/2010 18:28:37","QKS1047","PC-5465","Logon"
"{W8W9-S2KU37KL-6123BQQK}","01/02/2010 18:29:00","AOP1733","PC-8784","Logoff"
"{V9X2-N7GQ49PU-2472JCVD}","01/02/2010 18:30:00","BZD3640","PC-3239","Logoff"
"{U6X8-Y1ES31QI-1431BDSG}","01/02/2010 18:30:00","DNH3656","PC-3452","Logoff"
"{T3D5-K0ZM69WC-7182UTVU}","01/02/2010 18:30:00","TJP2213","PC-5731","Logoff"
"{C1W8-Q2DX47VP-7580EJIX}","01/02/2010 18:36:00","TBA0471","PC-7156","Logoff"
"{H8M8-K9OI55AS-1570YBNF}","01/02/2010 18:36:00","YFW0364","PC-8072","Logoff"
"{S3N5-U9BU71YV-2551FLQM}","01/02/2010 18:37:00","MCS0066","PC-2136","Logoff"
"{L0C4-V3ZE08HC-6701NZYJ}","01/02/2010 18:46:00","STH2849","PC-2145","Logoff"
"{Q3C3-D1FF37JO-7503UPAZ}","01/02/2010 18:46:48","QKS1047","PC-5465","Logoff"
"{B7B9-G2QP06BH-3603XUFL}","01/02/2010 18:47:00","BHH2751","PC-0618","Logoff"
"{X7L9-F1GA91NU-6217OUUF}","01/02/2010 18:52:00","LND1399","PC-8088","Logoff"
"{C1K8-K7GE87OS-1907JQTZ}","01/02/2010 18:52:00","ZNS0727","PC-7935","Logoff"
"{I3Z2-Q2XC26UB-8974HJXJ}","01/02/2010 18:56:00","NAM1506","PC-6172","Logoff"
"{S4H9-I5NG38GM-9123HMOS}","01/02/2010 18:57:00","ASF1622","PC-6097","Logoff"
"{D7P4-H8PV04BK-4698TQVE}","01/02/2010 18:58:00","DIE1614","PC-1213","Logoff"
"{D6B3-X4CF58JY-0915RFZY}","01/02/2010 19:00:00","TMN2607","PC-1840","Logoff"
"{A5E2-Q3NW04ZM-5809LJBM}","01/02/2010 19:03:00","KKB2602","PC-1979","Logoff"
"{O3F0-O8HP93EW-5241VBEB}","01/02/2010 19:06:00","BLV3746","PC-9213","Logoff"
"{V4A1-T2GW53QM-1068XOPH}","01/02/2010 19:08:00","CWG3213","PC-3912","Logoff"
"{X6W5-K4BG58ZU-4906YRSW}","01/02/2010 19:12:00","QKW3749","PC-8246","Logoff"
"{G0R0-S2GL23AX-7510BAHH}","01/02/2010 19:15:00","AOC1105","PC-2535","Logoff"
"{T4R2-V5LW11PA-1804MVAR}","01/02/2010 19:15:00","MEM2368","PC-1738","Logoff"
"{N0T6-B5IO71HK-7434FJWE}","01/02/2010 19:17:00","JPH1910","PC-3778","Logoff"
"{I4T9-B7RI38DK-7189QDCP}","01/02/2010 19:29:00","NLP0314","PC-2101","Logoff"
"{G3B0-T0ZJ77ER-0654PRZK}","01/02/2010 19:41:00","HGK0782","PC-6384","Logoff"
"{D0O4-G6PO61BS-1256JKOJ}","01/02/2010 19:42:00","KJL3266","PC-6274","Logoff"
"{A6X5-K5YR23QI-1577WWKT}","01/02/2010 19:44:00","NCR1068","PC-9130","Logoff"
"{H8K2-I5TT23OE-2380AZTI}","01/02/2010 19:45:00","DFB3257","PC-4554","Logoff"
"{T3R8-Y8WR79PE-0585WDDP}","01/02/2010 20:05:00","SGG0648","PC-8293","Logoff"
"{K7I9-P0TG76UH-7928WXCP}","01/02/2010 20:10:00","TWA3552","PC-7316","Logoff"
"{F8C4-M8CH78BZ-4212MBON}","01/02/2010 20:21:00","DER0103","PC-5098","Logoff"
"{J2L8-N8ZS58QI-4438UBTC}","01/02/2010 20:29:00","DVA0539","PC-2539","Logoff"
"{G0Z6-B1SK39SR-5960ZHXE}","01/02/2010 21:44:11","QKS1047","PC-2494","Logon"
"{R4S9-U8VK94XU-4025HSBC}","01/02/2010 21:50:39","QKS1047","PC-2494","Logoff"
"{Z8P2-R9FV79XN-3333VLKO}","01/02/2010 22:23:12","TRH1062","PC-5320","Logon"
"{Y5E0-I7KS71PY-3039ZXHK}","01/02/2010 22:27:13","LSB1774","PC-6826","Logon"
